gbifID;datasetKey;occurrenceID;kingdom;phylum;class;order;family;genus;species;infraspecificEpithet;taxonRank;scientificName;verbatimScientificName;verbatimScientificNameAuthorship;countryCode;locality;stateProvince;occurrenceStatus;individualCount;publishingOrgKey;decimalLatitude;decimalLongitude;coordinateUncertaintyInMeters;coordinatePrecision;elevation;elevationAccuracy;depth;depthAccuracy;eventDate;day;month;year;taxonKey;speciesKey;basisOfRecord;institutionCode;collectionCode;catalogNumber;recordNumber;identifiedBy;dateIdentified;license;rightsHolder;recordedBy;typeStatus;establishmentMeans;lastInterpreted;mediaType;issue
2445154610;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/34817506;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;ursinus;SUBSPECIES;Melursus ursinus ursinus;Melursus ursinus ursinus;;IN;;Karnataka;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;12.123204;76.059013;31104.0;;;;;;2018-06-06T16:58:00;6;6;2018;7059318;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;34817506;;Michal Sloviak;2019-10-24T06:52:39;CC_BY_4_0;santhoshk;santhoshk;;;2021-09-19T05:09:20.956Z;StillImage;COORDINATE_ROUNDED
2445129342;50c9509d-22c7-4a22-a47d-8c48425ef4a7;http://www.inaturalist.org/observations/4764588;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;;IN;;Tamil Nadu;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;11.483901;76.675141;31137.0;;;;;;2016-12-12T07:23:24;12;12;2016;2433395;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;4764588;;Daniel George;2016-12-12T23:15:27;CC_BY_NC_4_0;Daniel George;Daniel George;;;2021-09-19T04:24:40.809Z;StillImage;COORDINATE_ROUNDED
2432599969;e3ce628e-9683-4af7-b7a9-47eef785d3bb;3f0dcb93-b93b-41a4-9461-de6824392a1b;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus (Shaw, 1791);;LK;;;PRESENT;;17726825-3aa2-4fbc-b0e3-303d3fc5702f;6.6;81.5;;;;;;;2019-04-03T00:00:00;3;4;2019;2433395;2433395;HUMAN_OBSERVATION;;;;questagame-247028;<a href='https://bee.questagame.com/#/profile/28131?questagame_user_id=28131'>sasika (Low)</a> | <a href='https://bee.questagame.com/#/profile/27725?questagame_user_id=27725'>Anushka (Low)</a> | <a href='https://bee.questagame.com/#/profile/28668?questagame_user_id=28668'>Heshan  (Low)</a> | <a href='https://bee.questagame.com/#/profile/27988?questagame_user_id=27988'>Janani (Low)</a> | <a href='https://bee.questagame.com/#/profile/28115?questagame_user_id=28115'>Nashath (Low)</a> | <a href='https://bee.questagame.com/#/profile/28092?questagame_user_id=28092'>Merlin (Low)</a> | <a href='https://bee.questagame.com/#/profile/27834?questagame_user_id=27834'>Thilina (Low)</a> | <a href='https://bee.questagame.com/#/profile/27834?questagame_user_id=27834'>Thilina (Low)</a> | <a href='https://bee.questagame.com/#/profile/2892?questagame_user_id=2892'>Grisper (Low)</a>;;CC_BY_NC_4_0;;<a href='https://bee.questagame.com/#/profile/28615?questagame_user_id=28615'>Dodo | questagame.com</a>;;;2021-09-16T01:10:17.449Z;StillImage;
2429584114;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/34351052;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;inornatus;SUBSPECIES;Melursus ursinus inornatus Pucheran, 1855;Melursus ursinus inornatus;;LK;;Hambantota;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;6.207039;81.439575;31356.0;;;;;;2019-10-06T19:24:00;6;10;2019;6163867;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;34351052;;Michal Sloviak;2019-10-14T10:56:09;CC_BY_NC_4_0;John Sear;John Sear;;;2021-09-19T05:09:26.927Z;StillImage;COORDINATE_ROUNDED
2429461747;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/34058554;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;ursinus;SUBSPECIES;Melursus ursinus ursinus;Melursus ursinus ursinus;;IN;;Karnataka;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;13.608947;75.695467;31007.0;;;;;;2018-04-29T18:51:00;29;4;2018;7059318;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;34058554;;Chudamani Kashyap;2019-10-08T10:03:42;CC_BY_NC_4_0;Hareesha A S;Hareesha A S;;;2021-09-19T04:25:42.167Z;StillImage;COORDINATE_ROUNDED
2429402865;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/33955037;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;inornatus;SUBSPECIES;Melursus ursinus inornatus Pucheran, 1855;Melursus ursinus inornatus;;LK;;Hambantota;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;6.314672;81.386501;31356.0;;;;;;2016-03-24T06:59:38;24;3;2016;6163867;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;33955037;;Thilina Prasad Hettiarachchi;2019-10-06T16:16:30;CC_BY_NC_4_0;antzheng;antzheng;;;2021-09-19T05:09:17.915Z;StillImage;COORDINATE_ROUNDED
2429346784;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/33755182;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;;IN;;Karnataka;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;11.727305;76.602944;31126.0;;;;;;2018-07-23T15:32:00;23;7;2018;2433395;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;33755182;;Suhel Quader;2019-10-02T15:35:37;CC_BY_4_0;Suhel Quader;Suhel Quader;;;2021-09-19T05:09:31.608Z;StillImage;COORDINATE_ROUNDED
2423063235;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/32697142;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;;IN;;Madhya Pradesh;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;24.712368;78.383739;30047.0;;;;;;2019-05-11T06:35:00;11;5;2019;2433395;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;32697142;;C Hewitt;2019-09-14T15:57:15;CC_BY_NC_4_0;Yuwaraj Gurjar;Yuwaraj Gurjar;;;2021-09-19T04:25:40.172Z;StillImage;COORDINATE_ROUNDED
2417939090;962f59bc-f762-11e1-a439-00145eb45e9a;DSS0043900001Q5W;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;Shaw, 1791;;Africa;;PRESENT;;75642970-f855-11dd-8235-b8a03c50a862;0.0;0.0;;0.01;;;;;1899-12-30T00:00:00;30;12;1899;2433395;2433395;PRESERVED_SPECIMEN;MnhnL;MnhnL Vertebrate exhibition specimens and models;MNHNL18829;;unknown;;CC0_1_0;;?;;;2021-09-15T22:47:22.029Z;StillImage;"ZERO_COORDINATE;COLLECTION_MATCH_NONE"
2366158845;5a659248-1f70-11e3-b2c5-00145eb45e9a;;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus (Shaw, 1791);;IN;Indes;;PRESENT;;23539a57-1347-4dd3-af2a-cf9478563baa;24.5;92.3;;;;;;;;;;;2433395;2433395;PRESERVED_SPECIMEN;MHNG;Mammals housed at MHNG, Geneva;MHNG-MAM-668.046a;;;;CC_BY_NC_4_0;;Delessert;;;2021-09-15T09:26:50.193Z;;"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
2366158844;5a659248-1f70-11e3-b2c5-00145eb45e9a;;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus (Shaw, 1791);;IN;Indes;;PRESENT;;23539a57-1347-4dd3-af2a-cf9478563baa;24.5;92.3;;;;;;;;;;;2433395;2433395;PRESERVED_SPECIMEN;MHNG;Mammals housed at MHNG, Geneva;MHNG-MAM-668.046b;;;;CC_BY_NC_4_0;;Delessert;;;2021-09-15T09:26:50.222Z;;"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
2366047700;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/30926599;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;inornatus;SUBSPECIES;Melursus ursinus inornatus Pucheran, 1855;Melursus ursinus inornatus;;LK;;Hambantota;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;6.291274;81.448386;31356.0;;;;;;2019-05-11T17:38:17;11;5;2019;6163867;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;30926599;;Chathuri Jayatissa;2019-08-16T12:37:26;CC_BY_NC_4_0;Chathuri Jayatissa;Chathuri Jayatissa;;;2021-09-19T05:09:17.608Z;StillImage;COORDINATE_ROUNDED
2366012007;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/19251922;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;;LK;;Hambantota;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;6.31063;81.547784;31356.0;;;;;;2017-07-17T23:12:00;17;7;2017;2433395;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;19251922;;Nick Belliveau;2018-12-27T17:36:01;CC_BY_NC_4_0;Nick Belliveau;Nick Belliveau;;;2021-09-19T05:09:25.632Z;StillImage;COORDINATE_ROUNDED
2331944945;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/30353033;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;ursinus;SUBSPECIES;Melursus ursinus ursinus;Melursus ursinus ursinus;;IN;;Karnataka;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;15.365947;76.709578;30899.0;;;;;;2018-01-04T16:14:00;4;1;2018;7059318;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;30353033;;Subhadra Devi;2019-08-07T06:33:19;CC_BY_4_0;Subhadra Devi;Subhadra Devi;;;2021-09-19T05:09:14.217Z;StillImage;COORDINATE_ROUNDED
2331930400;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/30294658;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;ursinus;SUBSPECIES;Melursus ursinus ursinus;Melursus ursinus ursinus;;IN;;Maharashtra;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;21.345317;79.819917;30396.0;;;;;;2019-05-26T09:03:00;26;5;2019;7059318;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;30294658;;sandeep75;2019-08-06T07:05:53;CC_BY_NC_4_0;sandeep75;sandeep75;;;2021-09-19T05:49:59.041Z;StillImage;COORDINATE_ROUNDED
2331926831;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/30275502;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;inornatus;SUBSPECIES;Melursus ursinus inornatus Pucheran, 1855;Melursus ursinus inornatus;;LK;;Hambantota;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;6.355066;81.504339;31356.0;;;;;;2015-12-20T15:08:00;20;12;2015;6163867;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;30275502;;Michal Sloviak;2020-08-12T09:44:44;CC_BY_4_0;黄秦;黄秦;;;2021-09-19T05:09:20.287Z;;COORDINATE_ROUNDED
2331918668;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/30257345;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;;IN;;Tamil Nadu;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;10.51015;76.857989;31189.0;;;;;;2019-08-04T09:29:00;4;8;2019;2433395;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;30257345;;P Jeganathan;2019-08-05T18:11:26;CC_BY_4_0;P Jeganathan;P Jeganathan;;;2021-09-19T05:09:38.497Z;StillImage;COORDINATE_ROUNDED
2294605463;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/29233875;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;ursinus;SUBSPECIES;Melursus ursinus ursinus;Melursus ursinus ursinus;;IN;;Karnataka;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;15.382866;76.453753;30899.0;;;;;;2019-07-04T15:59:00;4;7;2019;7059318;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;29233875;;Subbu Ramanathan;2019-07-21T11:55:21;CC_BY_NC_4_0;Subbu Ramanathan;Subbu Ramanathan;;;2021-09-19T05:09:24.110Z;StillImage;COORDINATE_ROUNDED
2274779266;717b3b87-0ebd-46b4-812b-4a29786798d9;urn:catalog:UMZC:Vertebrates:K.1442;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;;IN;Kumaon Hills;;PRESENT;1;d9ccac00-9bc7-11de-a329-b8a03c50a862;;;;;;;;;;;;;2433395;2433395;PRESERVED_SPECIMEN;UMZC;Vertebrates;K.1442;;;;CC_BY_4_0;;;;NATIVE;2021-09-15T10:03:34.238Z;;"INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
2274768624;717b3b87-0ebd-46b4-812b-4a29786798d9;urn:catalog:UMZC:Vertebrates:K.1441;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;;;;;PRESENT;1;d9ccac00-9bc7-11de-a329-b8a03c50a862;;;;;;;;;;;;;2433395;2433395;PRESERVED_SPECIMEN;UMZC;Vertebrates;K.1441;;;;CC_BY_4_0;;;;NATIVE;2021-09-15T10:03:25.281Z;;"INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
2274744159;717b3b87-0ebd-46b4-812b-4a29786798d9;urn:catalog:UMZC:Vertebrates:K.1443;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;;IN;"Goalpara; Assam";;PRESENT;1;d9ccac00-9bc7-11de-a329-b8a03c50a862;;;;;;;;;;;;;2433395;2433395;PRESERVED_SPECIMEN;UMZC;Vertebrates;K.1443;;;;CC_BY_4_0;;;;NATIVE;2021-09-15T10:03:27.019Z;;"INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
2274726501;717b3b87-0ebd-46b4-812b-4a29786798d9;urn:catalog:UMZC:Vertebrates:K.1445;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;;;;;PRESENT;1;d9ccac00-9bc7-11de-a329-b8a03c50a862;;;;;;;;;;;;;2433395;2433395;PRESERVED_SPECIMEN;UMZC;Vertebrates;K.1445;;;;CC_BY_4_0;;;;NATIVE;2021-09-15T10:03:37.539Z;;"INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
2274721826;717b3b87-0ebd-46b4-812b-4a29786798d9;urn:catalog:UMZC:Vertebrates:K.1444;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;;IN;"Banks of Brahmaputra R.; Goalpara District; Assam";;PRESENT;1;d9ccac00-9bc7-11de-a329-b8a03c50a862;;;;;;;;;;;;;2433395;2433395;PRESERVED_SPECIMEN;UMZC;Vertebrates;K.1444;;;;CC_BY_4_0;;;;NATIVE;2021-09-15T10:03:34.772Z;;"INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
2250138213;040c5662-da76-4782-a48e-cdea1892d14c;http://bins.boldsystems.org/index.php/Public_RecordView?processid=GBMTG1115-16;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;UNRANKED;BOLD:AAG8549;BOLD:AAG8549;;;;;PRESENT;;b3bf3a83-1f68-4541-a03f-330d30d567f5;;;;;;;;;;;;;10208511;2433395;MATERIAL_SAMPLE;;;;;;;CC_BY_4_0;Barcode of Life Datasystems;;;;2021-09-15T13:42:36.471Z;;
2250110903;040c5662-da76-4782-a48e-cdea1892d14c;http://bins.boldsystems.org/index.php/Public_RecordView?processid=GBMNA13431-19;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;UNRANKED;BOLD:AAG8549;BOLD:AAG8549;;;;;PRESENT;;b3bf3a83-1f68-4541-a03f-330d30d567f5;;;;;;;;;;;;;10208511;2433395;MATERIAL_SAMPLE;;;;;;;CC_BY_4_0;Barcode of Life Datasystems;;;;2021-09-15T13:41:58.863Z;;
2249798901;040c5662-da76-4782-a48e-cdea1892d14c;http://bins.boldsystems.org/index.php/Public_RecordView?processid=GBMA18171-19;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;UNRANKED;BOLD:AAG8549;BOLD:AAG8549;;;;;PRESENT;;b3bf3a83-1f68-4541-a03f-330d30d567f5;;;;;;;;;;;;;10208511;2433395;MATERIAL_SAMPLE;;;;;;;CC_BY_4_0;Barcode of Life Datasystems;;;;2021-09-15T13:41:56.702Z;;
2244310650;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/25552465;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;;IN;;Madhya Pradesh;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;22.258897;80.729977;30298.0;;;;;;2019-05-22T08:30:43;22;5;2019;2433395;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;25552465;;Nicolas Bédard;2019-05-22T10:59:24;CC_BY_NC_4_0;Nicolas Bédard;Nicolas Bédard;;;2021-09-19T05:09:01.102Z;StillImage;COORDINATE_ROUNDED
2242622242;829bd402-f762-11e1-a439-00145eb45e9a;;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus (Shaw 1791);;;;;PRESENT;;c76cf030-2a95-11da-9cc1-b8a03c50a862;;;;;;;;;1931-01-01T00:00:00;;;1931;2433395;2433395;PRESERVED_SPECIMEN;SMF;Collection Anatomie Histologie SMF;14117-80.;;;;CC_BY_4_0;;;;;2021-09-18T17:21:56.124Z;;"COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
2236833858;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/21976222;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;;LK;;Moneragala;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;6.402687;81.425738;31350.0;;;;;;2019-04-03T18:43:00;3;4;2019;2433395;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;21976222;;Nuwan Chathuranga;2019-04-08T11:07:30;CC_BY_4_0;QuestaGame;QuestaGame;;;2021-09-19T05:09:04.875Z;StillImage;COORDINATE_ROUNDED
2236241002;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/22147624;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;;NP;;Central;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;27.535134;84.195952;29727.0;;;;;;2019-04-06T10:32:00;6;4;2019;2433395;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;22147624;;Arthur Demaeght;2019-04-07T16:49:06;CC_BY_NC_4_0;Arthur Demaeght;Arthur Demaeght;;;2021-09-19T05:09:02.335Z;StillImage;COORDINATE_ROUNDED
2236225164;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/22073487;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;;NP;;Central;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;27.575894;84.392572;29727.0;;;;;;2019-04-05T10:05:00;5;4;2019;2433395;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;22073487;;Arthur Demaeght;2019-04-06T08:46:16;CC_BY_NC_4_0;Arthur Demaeght;Arthur Demaeght;;;2021-09-19T05:08:59.578Z;StillImage;COORDINATE_ROUNDED
2006051378;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/20668097;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;inornatus;SUBSPECIES;Melursus ursinus inornatus Pucheran, 1855;Melursus ursinus inornatus;;LK;;Hambantota;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;6.232262;81.506851;31356.0;;;;;;2019-02-04T00:00:00;4;2;2019;6163867;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;20668097;;Matthew Blissett;2019-02-23T13:55:28;CC0_1_0;Matthew Blissett;Matthew Blissett;;;2021-09-19T04:25:15.726Z;StillImage;COORDINATE_ROUNDED
2006035825;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/19824470;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;;IN;;Karnataka;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;11.821016;76.348987;31115.0;;;;;;2019-01-03T18:03:00;3;1;2019;2433395;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;19824470;;Aniruddha Singhamahapatra;2019-01-23T17:22:11;CC_BY_NC_4_0;Aniruddha Singhamahapatra;Aniruddha Singhamahapatra;;;2021-09-19T05:49:53.560Z;;COORDINATE_ROUNDED
1990482916;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/19597052;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;;NP;;Central;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;27.503057;84.523004;29727.0;;;;;;2012-03-06T12:14:00;6;3;2012;2433395;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;19597052;;Michael Barth;2019-01-12T21:28:14;CC_BY_NC_4_0;Michael Barth;Michael Barth;;;2021-09-19T04:25:13.832Z;StillImage;COORDINATE_ROUNDED
1986621739;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/19538311;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;;IN;;Rajasthan;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;26.128455;76.429984;29891.0;;;;;;2018-12-07T00:00:00;7;12;2018;2433395;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;19538311;;Jessica Portner;2019-01-09T20:57:35;CC_BY_NC_4_0;Jessica Portner;Jessica Portner;;;2021-09-19T05:08:43.581Z;StillImage;COORDINATE_ROUNDED
1986578629;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/19418115;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;inornatus;SUBSPECIES;Melursus ursinus inornatus Pucheran, 1855;Melursus ursinus inornatus;;LK;;Hambantota;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;6.23891;81.550408;31356.0;;;;;;2018-12-11T15:44:00;11;12;2018;6163867;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;19418115;;Kinmatsu Lin;2019-01-04T14:47:06;CC_BY_NC_4_0;Kinmatsu Lin;Kinmatsu Lin;;;2021-09-19T04:25:11.487Z;StillImage;COORDINATE_ROUNDED
1934390034;84a4404a-f762-11e1-a439-00145eb45e9a;5ed542b1-3f22-4601-baef-0ba79b62c9fe;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;;;;;PRESENT;;4fd82480-ea1c-11da-8db4-b8a03c50a862;;;;;;;;;;;;;2433395;2433395;PRESERVED_SPECIMEN;NSMT;M;42814;;;;CC_BY_4_0;;;;;2021-09-15T10:59:38.787Z;;"INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
1934387674;84a4404a-f762-11e1-a439-00145eb45e9a;cbf4a464-36a2-42cd-9b11-6da6c73c982f;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;;;;;PRESENT;;4fd82480-ea1c-11da-8db4-b8a03c50a862;;;;;;;;;;;;;2433395;2433395;PRESERVED_SPECIMEN;NSMT;M;39889;;;;CC_BY_4_0;;;;;2021-09-15T10:59:37.018Z;;"INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
1934382829;84a4404a-f762-11e1-a439-00145eb45e9a;2ce10820-85d3-46c1-b631-c9ab3442c8ce;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;;IN;;;PRESENT;;4fd82480-ea1c-11da-8db4-b8a03c50a862;;;;;;;;;1959-11-01T00:00:00;1;11;1959;2433395;2433395;PRESERVED_SPECIMEN;NSMT;M;32140;;;;CC_BY_4_0;;;;;2021-09-15T10:59:36.361Z;;"INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
